index,Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
2832,"Sumit Greendale NX, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,555.0,400.0,2.0,8,1,3000000,60000.0,7.0,5410.0,1.0,1.0
2725,"Saurabh Crystal Pallazo, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,535.0,374.0,1.0,5,1,2622000,10400.51211,14.0,4900.0,1.0,1.0
5533,"Galaxy Heights, Chatrapati Shivaji Raje Complex, Kandivali West, Mumbai",Ready to move,Semi Furnished,500.0,305.0,2.0,8,1,5600000,115091.6542,24.0,11200.0,1.0,1.0
4109,"Swarg cooperative housing society, Virat Nagar, Virar West, Mumbai",Ready to move,Unfurnished,500.0,389.809007,1.0,30,0,2420000,58.42634411,7.011353906,4840.0,1.0,1.0
6312,"Ambewadi, Girgaon, Mumbai",Ready to move,Semi Furnished,950.0,700.5700036,2.0,17,2,16000000,16000000.0,21.0,16840.0,2.0,2.0
3617,"steesha, Bandra West, Mumbai",Ready to move,Unfurnished,2500.0,3952.080021,1.0,18,2,270000000,270000000.0,16.0,79550.00057,4.0,4.0
8368,"Godrej The Trees Residential Phase 1, Pirojshanagar, Vikhroli East, Mumbai",Ready to move,Semi Furnished,1880.0,1119.0,3.0,4,3,51800000,51722446.55,14.0,27550.0,3.0,3.0
3796,"Trump Tower, Worli Sea Face, Worli, Mumbai",Ready to move,Semi Furnished,1600.0,1420.04316,1.599982358,4,3,72100000,72100000.0,75.0,45090.0,4.0,3.59997909
6557,"Pariwar CHS, Kanjurmarg East, Mumbai",Ready to move,Fully Furnished,800.0,650.0,2.0,15,1,14800000,140000.0,14.0,18500.0,2.0,2.0
9319,"Navkar Happy Home CHSL, I C Colony, Borivali West, Mumbai",Ready to move,Fully Furnished,750.0,733.5353115,3.0,5,1,20000000,200000.0,22.0,26670.0,2.0,2.0
3049,"DGS Sheetal Deep, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,572.0,365.0,1.0,3,1,2750000,55000.0,15.0,4810.0,1.0,1.0
6933,"good society, Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,650.0,660.9082649,1.0,6,2,16500000,16500000.0,12.0,25380.0,2.0,2.0
2435,"JP EMINENCE, Azad Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,650.0,681.0127454,1.0,1,1,21500000,21500000.0,21.0,33080.0,2.0,2.0
5457,"Jaydev Singh Nagar, Bhandup West, Mumbai",Ready to move,Fully Furnished,600.0,430.0,1.0,5,2,9500000,95000.0,16.0,15830.0,1.0,1.0
3213,"Diamond Garden, Basant Garden, Chembur, Mumbai",Ready to move,Unfurnished,1500.0,1250.0,4.0,1,1,43700000,440000.0,12.0,29130.0,4.0,4.0
2236,"Kalpataru Solitaire, MHADA Colony, Juhu, Mumbai",Ready to move,Semi Furnished,2400.0,1850.0,4.0,4,2,125000000,1250000.0,16.0,52080.0,3.0,3.0
4932,"MICL Aaradhya Highpark, Mahajan Wadi, Mira Road East, Mumbai",Ready to move,Semi Furnished,590.0,480.0,2.0,5,1,9500000,95000.00104,30.0,16100.0,1.0,1.0
3161,"Beverly Park, Mira Road East, Mumbai",Ready to move,Semi Furnished,695.0,451.0,2.0,5,1,6800000,71000.0,11.0,9780.0,1.0,1.0
3530,"Nargis Dutt Road, Bandra West, Mumbai",Ready to move,Semi Furnished,5400.0,4550.002119,2.0,5,5,350000000,350000000.0,14.0,64810.0,4.0,4.0
1309,"Godrej RKS, Postal Colony, Chembur, Mumbai",Ready to move,Semi Furnished,2709.0,2258.0,3.0,1,2,120000000,1200000.0,16.0,44300.0,4.0,4.0
6121,"Yarrow Building Nahar Chandivali Mumbai, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,2050.0,758.6821239,1.0,5,2,22000000,22000000.0,18.0,10730.0,2.0,2.0
883,"Lokhandwala Minerva 1A 1B And 1C, Lower Parel, Mumbai",Ready to move,Unfurnished,2600.0,2000.0,3.0,1,2,80000000,800000.0,91.0,30770.0,3.0,3.0
5714,"Haware Indraprastha Regency, Motilal Nagar I, Goregaon West, Mumbai",Ready to move,Fully Furnished,559.0,470.0,1.0,10,0,12000000,0.0,6.0,21470.0,1.0,1.0
7280,"Venus Building, Cuffe Parade, Mumbai",Ready to move,Semi Furnished,1750.0,1712.872575,1.0,40,1,92500000,92500000.0,20.0,52860.0,3.0,3.0
7050,"Kalpataru Bliss Apartments, Kalina, Santacruz East, Mumbai",Ready to move,Unfurnished,1000.0,755.0,2.0,1,1,24500000,250000.0,13.0,24500.0,2.0,2.0
187,"Shraddha Bliss GS 47th Avenue, Pirojshanagar, Vikhroli East, Mumbai",Ready to move,Semi Furnished,392.0,392.0,2.0,1,2,9700000,92000.0,23.0,24740.0,1.0,1.0
359,"Kanjurmarg East, Mumbai",Ready to move,Unfurnished,1100.0,850.0,3.0,1,1,30000000,100000.0,50.0,27270.0,3.0,3.0
3004,"Om Sai Heights Phase 2, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,610.0,410.1620656,2.0,5,1,2800000,12466.86452,9.0,4590.0,1.0,1.0
1755,"Rustomjee Virar Avenue L1 L2 And L4 Wing K, Virar West, Mumbai",Ready to move,Semi Furnished,586.0,393.0,2.0,1,1,3600000,71074.99024,14.0,6140.0,1.0,1.0
4948,"Raheja Reflections Eternity, Thakur Village, Kandivali East, Mumbai",Ready to move,Fully Furnished,1265.0,1090.0,3.0,10,2,36500000,360000.0,21.0,28850.0,3.0,3.0
2006,"RNA N G Canary, Hatkesh Udhog Nagar, Mira Road East, Mumbai",Ready to move,Semi Furnished,715.0,429.3597786,3.0,2,1,5800000,75000.0,14.0,8110.0,1.0,2.0
2216,"Call please, Cumballa Hill, Mumbai",Ready to move,Unfurnished,2700.0,3008.789142,2.0,30,2,240000000,240000000.0,20.0,88890.0,4.0,3.0
7404,"Amardeep Anutham, Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Unfurnished,1300.0,1050.0,3.0,1,2,29000000,290000.0,23.0,22310.0,3.0,3.0
297,"Near Diamond Garden, Sahakar Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1820.0,1105.007286,2.0,1,3,39500000,39500000.0,12.0,21700.0,3.0,3.0
2167,"Runwal Forest Tower 5 To 8, Kanjurmarg West, Mumbai",Ready to move,Semi Furnished,661.0,390.0,2.0,3,1,17200000,170000.0,36.0,26020.0,2.0,2.0
1024,"Goldstar Decent Homes, Hatkesh Udhog Nagar, Mira Road East, Mumbai",Ready to move,Fully Furnished,658.0,449.0,2.0,2,1,6310000,0.0,12.0,9590.0,1.0,1.0
8028,"Oberoi Eternia Towers A to D, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,1325.0,1049.0,2.0,1,2,27500000,270000.0,60.0,20750.0,3.0,3.0
8929,"Sheth Vasant Oasis, Marol, Andheri East, Mumbai",Ready to move,Semi Furnished,1100.0,700.0,2.0,6,2,20500000,200000.0,22.0,18640.0,2.0,2.0
5958,"Netaji Subhash Nagar, Vile Parle East, Mumbai",Ready to move,Unfurnished,1044.0,777.3086925,1.0,5,2,34500000,34500000.0,11.0,33050.0,2.0,2.0
1983,"Unicorn Global Arena Phase - II, Naigaon East, Mumbai",Ready to move,Unfurnished,500.0,330.0,1.0,3,1,2451000,48000.0,14.0,4900.0,1.0,1.0
3692,"Godrej Platinum, Pirojshanagar, Vikhroli East, Mumbai",Ready to move,Semi Furnished,2050.0,1416.675325,1.0,7,2,76200000,37102964.19,28.0,37170.0,4.0,5.0
53,"Supreme Elenor, Deonar Village, Govandi, Mumbai",Ready to move,Semi Furnished,1200.0,757.0,2.0,1,1,27000000,270000.0,16.0,22500.0,2.0,2.0
9398,"Veena Serenity, Sai Baba Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1052.0,512.0992991,1.0,4,1,15400000,160000.0,16.0,14670.0,2.0,2.0
6430,"Western Woods, Aarey Colony, Goregaon East, Mumbai",Ready to move,Unfurnished,711.0,646.8083946,1.0,4,1,17800000,17800000.0,15.0,25040.0,2.0,2.0
6721,"Azad Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,900.0,689.9928296,3.0,10,2,22500000,22500000.0,16.0,25000.0,2.0,2.0
264,"Gaurav Crest, Kashimira, Mira Road East, Mumbai",Ready to move,Unfurnished,750.0,620.0,2.0,1,1,8700000,170000.0,30.0,11600.0,2.0,2.0
8432,"Lodha New Cuffe Parade, Bharatiya Kamala Nagar, Wadala East, Mumbai",Ready to move,Fully Furnished,1839.0,1533.0,4.0,4,2,67500000,680000.0,43.0,36700.0,3.0,3.0
9196,"Parel, Mumbai",Ready to move,Unfurnished,450.0,437.8108557,1.0,9,1,13000000,13000000.0,15.0,28890.0,1.0,2.0
8418,"Imperial Heights, Tilak Nagar, Goregaon West, Mumbai",Ready to move,Unfurnished,2240.0,1231.814201,1.0,5,1,40000000,40000000.0,47.0,17860.0,3.0,3.0
7379,"Lakefront Solitaire, Tirandaz, Powai, Mumbai",Ready to move,Unfurnished,2369.0,1800.0,2.0,10,2,75000000,750000.0,25.0,31660.0,3.0,3.0
2395,"DLH The Park Residences Phase 1, Yamuna Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,1650.0,1116.0,3.0,2,2,54000000,540000.0,42.0,32730.0,3.0,3.0
6708,"Sea Breeze CHS, Anand Park, Dahisar West, Mumbai",Ready to move,Semi Furnished,650.0,462.3920575,1.0,18,0,12500000,12500000.0,6.0,19230.0,2.0,2.0
8519,"K Raheja Palm Court, Mindspace, Malad West, Mumbai",Ready to move,Unfurnished,1180.0,912.0,3.0,15,1,31000000,310000.0,13.0,26270.0,3.0,3.0
7401,"I C Colony, Borivali West, Mumbai",Ready to move,Fully Furnished,2000.0,1457.018571,3.0,20,1,35000000,35000000.0,7.0,17500.0,3.0,3.0
3370,"Indiabulls Sky Forest, Dhuru Wadi, Lower Parel, Mumbai",Ready to move,Semi Furnished,3500.0,1999.996032,2.0,5,2,110000000,110000000.0,55.0,31430.0,4.0,4.0
5931,"Godrej Prime, Suman Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,790.0,770.0,2.0,5,4,21000000,210000.0,15.0,26580.0,2.0,2.0
8437,"Oberoi Sky City Tower E, Magathane, Borivali East, Mumbai",Ready to move,Unfurnished,1073.0,1073.0,2.0,5,2,50000000,500000.0,63.0,46600.0,3.0,3.0
7735,"Ambrosia Apartment, Kulupwadi, Borivali East, Mumbai",Ready to move,Semi Furnished,1100.0,1000.0,3.0,15,1,35000000,350000.0,32.0,31820.0,3.0,3.0
6126,"Kanakia Kanakia Sevens, Marol, Andheri East, Mumbai",Ready to move,Unfurnished,1372.0,850.0,2.0,5,1,21500000,210000.0,18.0,15670.0,2.0,2.0
7428,"GOOD SOCIETY, Gowalia Tank, Tardeo, Mumbai",Ready to move,Fully Furnished,1850.0,1677.984442,1.0,20,3,120000000,120000000.0,14.0,64860.0,3.0,2.0
7436,"Hiranandani Avalon, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1470.0,860.0,2.0,10,2,56500000,570000.0,33.0,38440.0,3.0,3.0
9002,"Hiranandani Verona CHS, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,1750.0,1400.0,3.0,15,2,65500000,650000.0,35.0,37430.0,3.0,3.0
6546,"Veena Serenity, Sahakar Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,800.0,631.0,2.0,4,1,18500000,180000.0,15.0,23130.0,2.0,2.0
7872,"Highland Park, Highland Park, Andheri West, Mumbai",Ready to move,Semi Furnished,1500.0,1170.0,3.0,14,2,42500000,430000.0,15.0,28330.0,3.0,3.0
8678,"Back Road Lokhandwala Yamuna nagar, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,1400.0,1076.633077,1.0,15,1,32500000,32500000.0,7.0,23210.0,3.0,3.0
3070,"JK IRIS, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,758.0,558.0,2.0,2,2,9499000,90000.0,16.0,12530.0,1.0,1.0
1863,"Bhoomi Classic Building No 2, Oswal Nagari, Nalasopara West, Mumbai",Ready to move,Semi Furnished,625.0,400.0,1.0,1,1,3250000,65000.0,13.0,5200.0,1.0,1.0
79,"Postal Colony, Chembur, Mumbai",Ready to move,Unfurnished,820.0,685.2177813,1.0,2,1,19500000,19500000.0,15.0,23780.0,2.0,2.0
2071,"Lakshachandi Apartments, Gokuldham, Goregaon East, Mumbai",Ready to move,Fully Furnished,1500.0,1200.0,3.0,15,2,38000000,380000.0,11.0,25330.0,3.0,3.0
769,"good society, Tilak Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,750.0,593.9990425,1.0,4,2,20000000,20000000.0,15.0,26670.0,2.0,2.0
1617,"Gold Star Heritage Heights, Hanuman Nagar, Matunga East, Mumbai",Ready to move,Semi Furnished,550.0,453.0,2.0,1,1,20000000,19995960.54,20.0,36360.0,1.0,1.0
7387,"Runwal Bliss Wing C, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1810.0,1249.0,3.0,5,2,35000000,350000.0,50.0,19340.0,3.0,3.0
8573,"Bajaj Enchante Panchsheel CHSL, Azad Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,1500.0,920.0,4.0,5,1,32500000,330000.0,15.0,21670.0,3.0,3.0
9444,"Libra, Bafhira Nagar, Malad West, Mumbai",Ready to move,Unfurnished,550.0,400.0,1.0,20,0,7400000,74000.0,4.0,13450.0,1.0,1.0
4652,"Indiabulls Sky Forest, Dhuru Wadi, Lower Parel, Mumbai",Ready to move,Semi Furnished,3500.0,1999.996032,2.0,5,2,110000000,110000000.0,55.0,31430.0,4.0,4.0
6308,"Paman apartment, Pestom Sagar Colony, Chembur, Mumbai",Ready to move,Fully Furnished,1000.0,719.0137857,1.999898596,15,1,17500000,17500000.0,4.0,17500.0,2.0,2.0
8151,"Runwal Greens, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,1250.0,925.0,2.0,5,3,26500000,260000.0,38.0,21200.0,3.0,3.0
2309,"Primus Residences, Vakola, Santacruz East, Mumbai",Ready to move,Semi Furnished,720.0,720.0,2.0,3,1,26500000,260000.0,15.0,36800.0,2.0,2.0
7766,"Ajmera Julian Alps, Bhakti Park, Wadala East, Mumbai",Ready to move,Unfurnished,1100.0,955.0,3.0,13,1,30000000,300000.0,18.0,27270.0,3.0,3.0
1452,"Sai Plaza, Indira Nagar, Bhayandar East, Mumbai",Ready to move,Semi Furnished,705.0,440.0,2.0,1,1,7500000,0.0,20.0,10640.0,1.0,1.0
3125,"MS Mahaveer Solitaire Paradise, Mohite Wadi, Kandivali West, Mumbai",Ready to move,Semi Furnished,550.0,405.0,2.0,8,0,13000000,130000.0,19.0,23640.0,1.0,1.0
3408,"On request , Sant Dnyaneshwar Nagar, Bandra East, Mumbai",Ready to move,Fully Furnished,2700.0,2618.93706,2.0,10,3,150000000,150000000.0,22.0,55550.0,4.0,5.0
9363,"Transcon Tirumala Habitats, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,1155.0,835.0,2.0,2,2,21000000,210000.0,39.0,18180.0,2.0,2.0
5589,"Chandak Paloma, Churi Wadi, Goregaon East, Mumbai",Ready to move,Semi Furnished,578.0,407.0,2.0,8,1,14000000,140000.0,19.0,24220.0,1.0,1.0
7396,"Supreme Lake Primrose, Powai, Mumbai",Ready to move,Unfurnished,1300.0,1000.0,3.0,10,2,33000000,330000.0,23.0,25380.0,3.0,3.0
496,"MHADA Colony, Juhu, Mumbai",Ready to move,Unfurnished,1750.0,1890.000663,1.0,1,2,115000000,115000000.0,17.0,65710.0,3.0,4.0
5217,"Pride Park Royale, Marol, Andheri East, Mumbai",Ready to move,Semi Furnished,1200.0,1000.0,3.0,5,2,32200000,320000.0,16.0,26830.0,3.0,3.0
3892,"Surya Gokul Vihar, Thakur Village, Kandivali East, Mumbai",Ready to move,Semi Furnished,570.0,350.0,2.0,15,1,8700000,101027.7824,7.0,15260.0,1.0,1.0
4105,"Kalpataru Crest, Ganesh Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,1000.0,775.0,2.0,8,1,21000000,210000.0,35.0,21000.0,2.0,2.0
2410,"Mahindra The Great Eastern Gardens, Kanjurmarg West, Mumbai",Ready to move,Fully Furnished,900.0,690.0,2.0,4,2,22500000,20656259.5,21.0,25000.0,2.0,2.0
6743,"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Unfurnished,1020.0,618.0,2.0,5,1,14800000,140000.0,23.0,14510.0,2.0,2.0
6075,"Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Unfurnished,665.0,518.0,2.0,20,1,12500000,110000.0,7.0,18800.0,2.0,2.0
4515,"Ekvira Darshan, Virar East, Mumbai",Ready to move,Unfurnished,460.0,320.0,1.0,10,1,2000000,0.0,5.0,4350.0,1.0,1.0
2982,"Queen's Park, Mira Road East, Mumbai",Ready to move,Unfurnished,650.0,468.1853527,2.0,6,1,7500000,134433.6876,14.0,11540.0,1.0,2.0
7306,"Agarwal Nimit Tower, Siddhivinayak Society, Kandivali West, Mumbai",Ready to move,Semi Furnished,1100.0,892.0,3.0,15,1,24000000,240000.0,23.0,21820.0,3.0,3.0
5346,"Dimples La Bellezza, Abhinav Nagar, Borivali East, Mumbai",Ready to move,Semi Furnished,657.0,475.0,2.0,9,0,8500000,170000.0,13.0,12940.0,1.0,1.0
579,"Prime Amil Brothers CHSL, Patliputra, Jogeshwari West, Mumbai",Ready to move,Semi Furnished,800.0,676.0,3.0,3,0,15500000,3935933.012,19.0,19380.0,2.0,2.0
2827,"K Mahadev Samarth Garden, Subhash Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,683.0,483.0,1.0,5,1,9000000,90000.0,23.0,13180.0,1.0,1.0
2511,"Conarch Nutan Nishigandha CHS Ltd, Park Road, Vile Parle East, Mumbai",Ready to move,Unfurnished,1200.0,864.0,2.0,1,1,37500000,0.0,5.0,31250.0,2.0,2.0
7187,"Runwal Forest Tower 1 To 4, Kanjurmarg West, Mumbai",Ready to move,Semi Furnished,560.0,471.0,2.0,10,2,18000000,140000.0,40.0,32140.0,2.0,2.0
7835,"Oberoi Woods, Yashodham, Goregaon East, Mumbai",Ready to move,Semi Furnished,1200.0,1228.173509,1.0,10,1,40000000,40000000.0,35.0,33330.0,3.0,2.0
8844,"Tanvi Eminence I, MIDC, Mira Road East, Mumbai",Ready to move,Semi Furnished,1010.0,720.0,2.0,3,1,8800000,150000.0,18.0,8710.0,2.0,2.0
4393,"Raheja Serenity, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Semi Furnished,1200.0,1000.0,3.0,8,2,38500000,390000.0,21.0,32080.0,3.0,3.0
1030,"Unique The Empress, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,1045.0,670.0,2.0,1,1,8600000,0.0,12.0,8230.0,2.0,2.0
8694,"Suyog Nagar, Vasai West, Mumbai",Ready to move,Semi Furnished,1080.0,750.3459069,1.0,12,1,9500000,115410.3206,7.0,8800.0,3.0,3.0
6072,"Atmaram CHS, Devki Nagar, Borivali West, Mumbai",Ready to move,Unfurnished,724.0,595.7945358,1.0,1,1,17000000,17000000.0,12.0,23480.0,2.0,2.0
7820,"Lokhandwala Octacrest, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Semi Furnished,1750.0,1200.0,3.0,9,2,36000000,360000.0,18.0,20570.0,3.0,3.0
6957,"Bhoomi Shivam, Kandivali West, Mumbai",Ready to move,Unfurnished,700.0,650.0,2.0,4,1,18500000,190000.0,18.0,26430.0,2.0,2.0
6870,"siddhivinayak grandeur , Prabhadevi, Mumbai",Ready to move,Semi Furnished,1050.0,946.5580998,1.0,2,1,42000000,42000000.0,22.0,40000.0,2.0,2.0
5262,"Rashmi Pink City Phase I, Naigaon East, Mumbai",Ready to move,Unfurnished,575.0,350.0,1.0,12,1,3300000,66000.0,8.0,5740.0,1.0,1.0
1432,"Ekdanta 24 Karat, Nehru Nagar, Kurla East, Mumbai",Ready to move,Semi Furnished,455.0,455.0,2.0,1,0,10800000,109999.9944,17.0,23740.0,1.0,1.0
1277,"Ashok Nagar, Borivali West, Mumbai",Ready to move,Unfurnished,1015.0,687.0075585,1.0,1,1,16400000,16400000.0,18.0,16160.0,2.0,2.0
3118,"Pinewood Apartment, Nirmal Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,585.0,450.0,2.0,15,1,10500000,110000.0,8.0,17950.0,1.0,1.0
3549,"Oberoi Esquire, Yashodham, Goregaon East, Mumbai",Ready to move,Semi Furnished,3050.0,2000.0,5.0,4,3,125000000,1250000.0,52.0,40980.0,4.0,4.0
1664,"Piramal Revanta, Mulund Colony, Mulund West, Mumbai",Ready to move,Unfurnished,307.0,307.0,1.0,1,1,9200000,92000.0,37.0,29970.0,1.0,1.0
7010,"Call for name, Khar West, Mumbai",Ready to move,Semi Furnished,820.0,1043.740621,1.0,10,1,37500000,37500000.0,12.0,45730.0,2.0,2.0
2288,"Sheth Auris Serenity, Kanchpada, Malad West, Mumbai",Ready to move,Semi Furnished,1600.0,1233.0,3.0,2,2,51000000,510000.0,58.0,31880.0,3.0,3.0
4681,"Sea Gundecha Trillium, Thakur Village, Kandivali East, Mumbai",Ready to move,Unfurnished,1150.0,844.0,2.0,10,1,29500000,300000.0,22.0,25650.0,2.0,2.0
3235,"Babasaheb Ambedkar Nagar, Dadar West, Mumbai",Ready to move,Fully Furnished,2280.0,2000.0,5.0,4,3,85000000,850000.0,15.0,37280.0,4.0,4.0
6680,"Shree Praful Co - Op HSG. Society, Dahanukar Wadi, Kandivali West, Mumbai",Ready to move,Fully Furnished,850.0,628.0,2.0,1,1,21500000,20805727.39,22.0,25290.0,2.0,2.0
8579,"Ruparel Iris, Mahim United Industrial Estate, Mahim, Mumbai",Ready to move,Semi Furnished,1010.0,877.0,2.0,1,3,36000000,360000.0,45.0,35640.0,3.0,3.0
1852,"Sunteck West World, Naigaon East, Mumbai",Ready to move,Unfurnished,609.0,400.0,1.0,3,2,3250000,72000.0,22.0,5340.0,1.0,1.0
910,"Oberoi Enigma and Eternia, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,4640.0,2900.0,4.0,1,6,90000000,0.0,60.0,19400.0,6.0,6.0
5904,"Dreams Complex, Ganesh Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,750.0,594.3513295,1.0,10,1,17000000,17000000.0,21.0,22670.0,2.0,2.0
7054,"Atmosphere O2 Tower G, Hira Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,693.0,630.0,2.0,2,1,19000000,190000.0,42.0,27420.0,2.0,2.0
8667,"Rustomjee Elita, Four Bungalows, Andheri West, Mumbai",Ready to move,Fully Furnished,1800.0,1350.0,3.0,5,2,82500000,950000.0,16.0,45830.0,3.0,3.0
181,"Tagore Road, Santacruz West, Mumbai",Ready to move,Unfurnished,500.0,668.1565461,1.0,1,1,16500000,16500000.0,11.0,33000.0,1.0,1.0
2979,"Rasaz green queens park, Siddhi Vinayak Nagar, Mira Road East, Mumbai",Ready to move,Semi Furnished,750.0,498.0432693,2.0,10,1,7000000,23618.96283,10.0,9330.0,1.0,2.0
5982,"Deonar House, Samrat Ashok Nagar, Govandi, Mumbai",Ready to move,Semi Furnished,800.0,640.3330008,1.0,15,1,18900000,18900000.0,11.0,23630.0,2.0,2.0
6426,"Arham Vardham, Chembur, Mumbai",Ready to move,Unfurnished,990.0,694.5966829,1.0,1,1,26500000,26500000.0,8.0,26770.0,2.0,3.0
1691,"Oasis Elysian Wing A and B, Sandor, Vasai West, Mumbai",Ready to move,Semi Furnished,695.0,425.0,2.0,1,1,4900000,98000.0,7.0,7050.0,1.0,1.0
3242,"Oberoi Sky City Tower F, Khande Rao Dongari, Borivali East, Mumbai",Ready to move,Unfurnished,2174.0,2174.0,4.0,5,3,100000000,1000000.0,63.0,46000.0,6.0,6.0
727,"Harmony Mahashreenathji Co Op Housing Society Ltd, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,866.0,666.0,2.0,1,1,24000000,240000.0,14.0,27710.0,2.0,2.0
7293,"Lodha World Crest, Lower Parel, Mumbai",Ready to move,Fully Furnished,2065.0,1900.0,3.0,8,2,103300000,1030000.0,57.0,50020.0,3.0,3.0
7294,"Dosti Eastern Bay, Antop Hill, Wadala, Mumbai",Ready to move,Semi Furnished,1100.0,965.0,2.0,2,2,31200000,0.0,44.0,28360.0,3.0,3.0
8345,"Aryan heights, Indira Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,1380.0,1035.511838,1.0,5,1,34000000,34000000.0,7.0,24640.0,3.0,3.0
2250,"Vama Paradise, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,750.0,499.4043787,3.0,3,1,4000000,55560.77745,12.0,5330.0,2.0,2.0
7368,"Piramal Revanta, Vasant Oscar, Mulund West, Mumbai",Ready to move,Unfurnished,1386.0,1260.0,2.0,2,2,42500000,430000.0,40.0,30660.0,3.0,3.0
7019,"Shapoorji Pallonji Vicinia, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,780.0,671.0,2.0,5,1,21000000,210000.0,22.0,26920.0,2.0,2.0
8159,"best project, Chembur, Mumbai",Ready to move,Unfurnished,1350.0,1006.601783,2.0,10,1,37500000,37500000.0,12.0,27780.0,3.0,3.0
7362,"Royal Palms Ruby Isle, Aarey Colony, Goregaon East, Mumbai",Ready to move,Unfurnished,1300.0,900.0,3.0,13,2,8600000,0.0,20.0,6620.0,3.0,3.0
8802,"Bombay Island City Center, Sion East, Wadala, Mumbai",Ready to move,Semi Furnished,2100.0,2000.0,3.0,5,6,90000000,880000.0,67.0,42860.0,4.0,4.0
7943,"Mallhar Bhimashankar Heights, Anand Park, Dahisar West, Mumbai",Ready to move,Semi Furnished,1250.0,995.0,3.0,6,4,27200000,250000.0,19.0,21760.0,3.0,3.0
8895,"NABA31, Khar West, Mumbai",Ready to move,Semi Furnished,2200.0,1999.999866,1.0,5,1,110000000,110000000.0,14.0,50000.0,3.0,3.0
1672,"MICL Aradhya D And E Tower, Mahajan Wadi, Mira Road East, Mumbai",Ready to move,Semi Furnished,750.0,500.0,2.0,1,1,8200000,29474.36691,30.0,10930.0,1.0,1.0
6926,"Nahur East, Bhandup East, Mumbai",Ready to move,Unfurnished,690.0,545.0,2.0,5,1,11500000,2753595.912,18.0,16670.0,2.0,2.0
2197,"PIRI MAJESTIC, Sahakar Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,1560.0,1300.0,2.0,5,1,43500000,430000.0,10.0,27880.0,3.0,3.0
7996,"Oberoi Enigma and Eternia, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,1573.0,1430.0,3.0,2,2,45000000,450000.0,60.0,28610.0,3.0,3.0
7770,"Versova, Andheri West, Mumbai",Ready to move,Semi Furnished,1610.0,1416.472001,1.0,20,1,62500000,62500000.0,12.0,38820.0,3.0,3.0
9424,"Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,220.0,180.0,2.0,10,0,3200000,32000.0,7.0,14540.0,1.0,1.0
5847,"Amisha Empire Phase I, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,1020.0,650.0,2.0,10,1,11000000,123372.1034,7.0,10780.0,2.0,2.0
